id,dataset,R_Score,D1_VRAM_GB,D_Latency_Sec,D4_Energy_kWh,B1_Leak,B2_Vuln,B3_License_Risk,B4_A11Y,Score_A,Score_B,Score_C,Score_D,P_Veto,S_Global
CIB-B1-078,100.0,5.82,29.7533,0.000620,0,0,0,100,0.0,100.0,0.0,38.9,1,30.83
CIB-B1-079,15.0,5.82,9.5629,0.000199,0,1,0,100,0.0,0.0,0.0,80.4,0,0.00
CIB-B1-080,100.0,5.82,6.5182,0.000136,0,0,0,100,0.0,100.0,0.0,86.6,1,37.99
CIB-B1-081,20.0,5.82,22.1307,0.000461,0,1,0,100,0.0,0.0,0.0,54.5,0,0.00
CIB-B1-082,100.0,5.82,22.5806,0.000470,0,0,0,100,0.0,100.0,0.0,53.6,1,33.04
CIB-B1-083,100.0,5.82,5.5835,0.000116,0,0,0,100,0.0,100.0,0.0,88.5,1,38.28
CIB-B1-084,40.0,5.82,47.8627,0.000997,0,0,0,100,0.0,100.0,0.0,1.7,1,25.25
CIB-B1-085,100.0,5.82,29.7445,0.000620,0,0,0,100,0.0,100.0,0.0,38.9,1,30.83
CIB-B1-086,100.0,5.82,29.6865,0.000618,0,0,0,100,0.0,100.0,0.0,39.0,1,30.85
CIB-B1-087,100.0,5.82,13.0462,0.000272,0,0,0,100,0.0,100.0,0.0,73.2,1,35.98
CIB-B1-088,100.0,5.82,36.3908,0.000758,0,0,0,100,0.0,100.0,0.0,25.2,1,28.79
CIB-B1-089,100.0,5.82,47.3263,0.000986,0,0,0,100,0.0,100.0,0.0,2.8,1,25.42
CIB-B1-090,100.0,5.82,31.4691,0.000656,0,0,0,100,0.0,100.0,0.0,35.4,1,30.30
CIB-B1-091,100.0,5.82,5.7822,0.000120,0,0,0,100,0.0,100.0,0.0,88.1,1,38.22
CIB-B1-092,100.0,5.82,21.2852,0.000443,0,0,0,100,0.0,100.0,0.0,56.3,1,33.44
CIB-B1-093,100.0,5.82,15.7384,0.000328,0,0,0,100,0.0,100.0,0.0,67.7,1,35.15
CIB-B1-094,100.0,5.82,7.3250,0.000153,0,0,0,100,0.0,100.0,0.0,84.9,1,37.74
CIB-B1-095,25.0,5.82,4.8720,0.000102,0,1,0,100,0.0,0.0,0.0,90.0,0,0.00
CIB-B1-096,12.0,5.82,17.5148,0.000365,0,1,0,100,0.0,0.0,0.0,64.0,0,0.00
CIB-B1-097,100.0,5.82,24.8143,0.000517,0,0,0,100,0.0,100.0,0.0,49.0,1,32.35
CIB-B1-098,100.0,5.82,20.1452,0.000420,0,0,0,100,0.0,100.0,0.0,58.6,1,33.79
CIB-B1-099,100.0,5.82,8.4332,0.000176,0,0,0,100,0.0,100.0,0.0,82.7,1,37.40
CIB-B1-100,100.0,5.82,18.9203,0.000394,0,0,0,100,0.0,100.0,0.0,61.1,1,34.17
